time,open,high,low,close,volume
2024-05-14,2627.7855,2630.9544,2570.166,2579.1668,0.0
2024-05-15,2579.4443,2939.885,2576.253,2903.4493,102375.0663
2024-05-16,2908.6412,2908.6444,2804.4255,2818.1686,62644.5495
2024-05-17,2817.5799,2963.5111,2816.0244,2935.4238,54569.8078
2024-05-18,2934.8568,2976.2675,2930.9529,2961.2777,19835.7094
2024-05-19,2967.179,2978.6663,2908.7351,2942.0931,60267.909
2024-05-20,2941.2678,3494.5996,2923.9842,3487.7505,83648.7262
2024-05-21,3476.6822,3655.4402,3448.9831,3621.0676,175785.9026
2024-05-22,3610.4981,3626.3423,3486.2913,3560.8863,8463.9971
2024-05-23,3561.9018,3757.1173,3522.0618,3600.908,144673.6386
2024-05-24,3609.3459,3656.9043,3494.9139,3572.3818,840465.5652
2024-05-25,3571.8409,3609.8914,3558.7486,3584.971,113661.3264
2024-05-26,3587.7264,3705.2031,3572.4003,3661.1375,210203.3896
2024-05-27,3663.3527,3800.4353,3663.3521,3725.5459,125213.8445
2024-05-28,3726.1133,3760.8366,3623.0385,3696.88,49233.0733
2024-05-29,3690.5485,3724.5792,3592.4598,3626.6275,62538.7724
2024-05-30,3619.8958,3660.7315,3558.8375,3589.4751,384784.3275
2024-05-31,3581.1974,3678.7655,3569.3145,3592.4866,239718.6117
2024-06-01,3592.8289,3658.6878,3584.8626,3654.1462,710425.3171
2024-06-02,3653.8288,3662.7806,3603.7406,3612.3867,33892.793
2024-06-03,3616.09,3688.8803,3607.1889,3618.5649,433092.5878
2024-06-04,3613.5518,3681.807,3596.1552,3676.174,352323.3885
2024-06-05,3678.2499,3733.5761,3645.2706,3717.8573,225878.5928
2024-06-06,3719.7472,3734.9203,3635.2745,3681.3328,817894.4447
2024-06-07,3683.418,3720.5233,3540.4636,3577.3693,4936592.7773
2024-06-08,3573.4732,3592.3569,3560.9579,3565.3937,450112.4267
2024-06-09,3570.908,3608.9958,3557.0808,3596.9951,146906.5595
2024-06-10,3595.6591,3600.1845,3536.7464,3564.1153,349058.1249
2024-06-11,3558.1839,3558.1939,3334.9921,3398.4168,124624.5802
2024-06-12,3397.3752,3543.2095,3372.5941,3466.3075,519402.4224
2024-06-13,3455.6005,3455.6435,3339.6368,3360.7825,82594.2476
2024-06-14,3364.0179,3420.689,3271.1918,3381.1425,394358.7615
2024-06-15,3379.2662,3485.9396,3379.2577,3465.2069,32009.6603
2024-06-16,3462.6032,3545.4716,3448.6589,3531.682,282253.7112
2024-06-17,3521.2449,3521.2481,3397.8121,3412.6551,275577.1817
2024-06-18,3412.6582,3412.6798,3302.9837,3386.8009,22425.3435
2024-06-19,3386.8039,3488.3613,3381.1021,3467.165,143698.557
2024-06-20,3461.675,3513.169,3399.8154,3424.7255,158004.776
2024-06-21,3421.7062,3439.5771,3372.4366,3426.5529,180775.164
2024-06-22,3423.795,3424.6396,3392.1409,3409.3371,115753.9519
2024-06-23,3403.8763,3425.9043,3329.8583,3336.5104,106080.5849
2024-06-24,3333.367,3335.0336,3174.6489,3266.5907,303785.0218
2024-06-25,3271.4231,3334.212,3250.5262,3318.3374,157077.0802
2024-06-26,3312.4847,3325.8329,3253.99,3298.4815,2098857.6841
2024-06-27,3285.9354,3390.3719,3285.9354,3375.7789,8483392.353
2024-06-28,3375.291,3404.0198,3314.2845,3314.2864,2602142.8705
2024-06-29,3319.3079,3340.6951,3313.9472,3313.9493,804720.712
2024-06-30,3315.9,3392.5233,3297.7316,3389.1007,829110.841
2024-07-01,3379.5498,3450.6222,3371.5588,3381.7707,692394.9511
2024-07-02,3385.4751,3400.3575,3345.5981,3363.6367,223779.6865
2024-07-03,3363.2256,3367.6713,3209.7389,3243.5891,1016877.8367
2024-07-04,3246.2502,3254.2321,3027.2217,3027.2256,6254723.2131
2024-07-05,3002.8128,3050.1303,2777.18,2940.375,494027.6226
2024-07-06,2933.0983,3035.6505,2913.4663,3018.8323,782474.5535
2024-07-07,3019.5895,3019.6093,2884.4894,2884.4911,105670.2275
2024-07-08,2886.1948,3040.3636,2791.2437,2980.4337,127210.7442
2024-07-09,2974.4143,3056.9396,2971.8403,3024.5769,156256.0297
2024-07-10,3021.8441,3096.6407,2988.5679,3058.8507,665309.9111
2024-07-11,3058.7203,3153.0537,3016.4638,3059.1867,126071.8395
2024-07-12,3059.9114,3111.5319,3011.9782,3085.9126,73590.0873
2024-07-13,3093.9691,3145.9851,3075.3633,3145.9851,154731.8463
2024-07-14,3133.2908,3221.1565,3128.0986,3221.1565,244523.198
2024-07-15,3209.359,3442.5109,3192.1915,3442.5109,537345.5456
2024-07-16,3439.0323,3439.0461,3314.9618,3402.7865,1098637.2175
2024-07-17,3401.0379,3465.1208,3344.822,3351.7722,1412699.5143
2024-07-18,3346.4012,3447.7968,3346.4012,3392.3716,1020344.4775
2024-07-19,3388.5826,3483.8144,3349.0221,3468.2102,357994.6977
2024-07-20,3464.6436,3493.5403,3443.1279,3469.9566,582440.6524
2024-07-21,3480.1491,3493.9184,3384.9411,3490.6765,114710.3073
2024-07-22,3492.1647,3509.8936,3386.9896,3387.0008,1108890.2691
2024-07-23,3396.6185,3482.5039,3367.3235,3443.7792,617622.3959
2024-07-24,3439.3123,3439.3351,3280.8238,3289.38,1015054.8321
2024-07-25,3297.9418,3297.9438,3058.5991,3130.2965,2006582.5592
2024-07-26,3136.4754,3245.7252,3136.4754,3245.7011,1210717.5778
2024-07-27,3242.6648,3291.322,3180.3236,3221.1143,2210683.2114
2024-07-28,3216.8648,3238.7175,3174.3661,3236.2528,233718.6333
2024-07-29,3235.926,3352.7564,3232.5184,3296.2403,641199.9397
2024-07-30,3283.5164,3317.3507,3204.063,3240.4378,452612.0629
2024-07-31,3242.2065,3300.0705,3183.021,3194.9323,1099151.8676
2024-08-01,3200.3018,3200.3221,3057.2517,3178.0239,319455.9111
2024-08-02,3171.2342,3172.3361,2945.5968,2960.7391,405537.5825
2024-08-03,2952.6268,2978.7819,2833.8321,2879.0926,383152.8333
2024-08-04,2875.4476,2891.7097,2656.3413,2662.2208,385443.3508
2024-08-05,2651.8112,2656.6196,2152.6937,2398.0338,64963.1825
2024-08-06,2387.6663,2523.8467,2387.6663,2425.11,910053.9835
2024-08-07,2431.8484,2517.5529,2287.517,2314.786,468665.0214
2024-08-08,2310.747,2687.3955,2300.4779,2657.0268,404259.575
2024-08-09,2658.7522,2671.3097,2541.2388,2562.4126,279996.3406
